ProfitRatio,CustomerName,Discount%,OrderKey,CustomerSegment,City,Region,State,Country,ShipmentMode,OrderDate,ShipDate,ProductName,Manafacturer,ProductSubcategory,ProductCategory,Profit,Qty,Sale
50,Laura Armstrong,0,CA-2017-155187,Corporate,Los Angeles,West,California,United States,Second Class,2017-09-24,2017-09-26,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",REDIFORM,Paper,Office Supplies,21,5,42
50,Bart Pistole,0,CA-2016-138219,Corporate,Los Angeles,West,California,United States,Standard Class,2016-03-23,2016-03-30,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",REDIFORM,Paper,Office Supplies,17,4,33
38,Katrina Edelman,20,CA-2017-140417,Corporate,Tigard,West,Oregon,United States,Standard Class,2017-09-25,2017-09-29,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",REDIFORM,Paper,Office Supplies,23,9,60
50,Shirley Daniels,0,US-2015-155502,Home Office,Alexandria,South,Virginia,United States,Standard Class,2015-01-26,2015-01-31,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",REDIFORM,Paper,Office Supplies,8,2,17
50,Tracy Collins,0,CA-2018-142328,Home Office,San Francisco,West,California,United States,Standard Class,2018-12-07,2018-12-14,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",REDIFORM,Paper,Office Supplies,25,6,50
48,Shahid Hopkins,0,CA-2018-122280,Consumer,New York City,East,New York,United States,Same Day,2018-09-10,2018-09-10,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",REDIFORM,Paper,Office Supplies,9,2,19
48,Chad McGuire,0,CA-2018-100524,Consumer,New York City,East,New York,United States,Second Class,2018-03-31,2018-04-02,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",REDIFORM,Paper,Office Supplies,36,8,75
48,Pamela Stobb,0,CA-2018-128965,Consumer,Los Angeles,West,California,United States,Standard Class,2018-04-17,2018-04-22,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",REDIFORM,Paper,Office Supplies,14,3,28
48,Bill Donatelli,0,CA-2017-167241,Consumer,Los Angeles,West,California,United States,Standard Class,2017-08-15,2017-08-22,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",REDIFORM,Paper,Office Supplies,18,4,38
48,Suzanne McNair,0,CA-2018-120614,Corporate,Los Angeles,West,California,United States,Standard Class,2018-05-30,2018-06-04,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",REDIFORM,Paper,Office Supplies,18,4,38
49,Trudy Glocke,0,CA-2016-149713,Consumer,Long Beach,West,California,United States,Second Class,2016-09-18,2016-09-22,Rediform S.O.S. Phone Message Books,REDIFORM,Paper,Office Supplies,10,4,20
35,Jeremy Pistek,20,CA-2016-145401,Consumer,Houston,Central,Texas,United States,Standard Class,2016-01-30,2016-02-04,Rediform Voice Mail Log Books,REDIFORM,Paper,Office Supplies,5,6,14
48,Karen Ferguson,0,CA-2017-159016,Home Office,Los Angeles,West,California,United States,First Class,2017-03-10,2017-03-11,Rediform Voice Mail Log Books,REDIFORM,Paper,Office Supplies,7,5,15
49,Andrew Allen,0,CA-2017-121671,Consumer,Springfield,Central,Missouri,United States,Standard Class,2017-07-17,2017-07-22,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",REDIFORM,Paper,Office Supplies,4,1,8
36,Matt Collins,20,US-2018-149510,Consumer,Fayetteville,South,North Carolina,United States,Standard Class,2018-12-03,2018-12-10,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",REDIFORM,Paper,Office Supplies,9,4,24
49,Neoma Murray,0,CA-2017-112340,Consumer,Riverside,West,California,United States,Standard Class,2017-10-21,2017-10-27,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",REDIFORM,Paper,Office Supplies,11,3,23
36,Luke Schmidt,20,CA-2018-131618,Corporate,Skokie,Central,Illinois,United States,First Class,2018-06-17,2018-06-20,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",REDIFORM,Paper,Office Supplies,4,2,12
36,Jason Gross,20,CA-2017-116799,Corporate,Odessa,Central,Texas,United States,First Class,2017-03-03,2017-03-06,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",REDIFORM,Paper,Office Supplies,16,7,43
44,Helen Andreada,0,CA-2016-155334,Consumer,San Francisco,West,California,United States,First Class,2016-07-30,2016-07-31,Regeneration Desk Collection,Other,Furnishings,Furniture,2,3,5
44,Dave Kipp,0,CA-2017-134334,Consumer,Clinton,East,Maryland,United States,First Class,2017-02-14,2017-02-15,Regeneration Desk Collection,Other,Furnishings,Furniture,5,6,11
44,Anne McFarland,0,CA-2018-104731,Consumer,Salem,South,Virginia,United States,Standard Class,2018-07-21,2018-07-27,Regeneration Desk Collection,Other,Furnishings,Furniture,4,5,9
30,Arthur Prichep,20,CA-2015-124737,Consumer,Denver,West,Colorado,United States,Standard Class,2015-08-23,2015-08-27,Regeneration Desk Collection,Other,Furnishings,Furniture,1,3,4
44,Daniel Byrd,0,CA-2017-127985,Home Office,Columbus,South,Georgia,United States,Second Class,2017-04-01,2017-04-05,Regeneration Desk Collection,Other,Furnishings,Furniture,3,4,7
-23,William Brown,20,CA-2016-122210,Consumer,Philadelphia,East,Pennsylvania,United States,Standard Class,2016-11-30,2016-12-04,Revere Boxed Rubber Bands by Revere,Other,Fasteners,Office Supplies,-2,7,11
2,Theone Pippenger,0,CA-2018-119669,Consumer,Smyrna,South,Georgia,United States,Standard Class,2018-01-24,2018-01-30,Revere Boxed Rubber Bands by Revere,Other,Fasteners,Office Supplies,0,3,6
-23,Scott Cohen,20,US-2015-127635,Corporate,Corpus Christi,Central,Texas,United States,Second Class,2015-09-14,2015-09-18,Revere Boxed Rubber Bands by Revere,Other,Fasteners,Office Supplies,-1,4,6
-23,George Bell,20,CA-2017-159912,Corporate,Philadelphia,East,Pennsylvania,United States,Standard Class,2017-08-29,2017-09-03,Revere Boxed Rubber Bands by Revere,Other,Fasteners,Office Supplies,-2,7,11
2,Paul Prost,0,US-2017-108504,Home Office,Smyrna,South,Georgia,United States,Same Day,2017-02-05,2017-02-05,Revere Boxed Rubber Bands by Revere,Other,Fasteners,Office Supplies,0,5,9
2,Jim Kriz,0,CA-2015-159849,Home Office,San Francisco,West,California,United States,Same Day,2015-09-19,2015-09-19,Revere Boxed Rubber Bands by Revere,Other,Fasteners,Office Supplies,0,3,6
-143,Pamela Stobb,70,CA-2018-156237,Consumer,Philadelphia,East,Pennsylvania,United States,First Class,2018-09-14,2018-09-15,Ricoh - Ink Collector Unit for GX3000 Series Printers,Other,Machines,Technology,-18,1,13
27,Denise Leinenbach,0,CA-2016-109337,Consumer,Lawrence,Central,Indiana,United States,Second Class,2016-11-21,2016-11-23,Ricoh - Ink Collector Unit for GX3000 Series Printers,Other,Machines,Technology,23,2,84
9,Chad McGuire,20,CA-2018-137414,Consumer,San Francisco,West,California,United States,Standard Class,2018-10-02,2018-10-06,Ricoh - Ink Collector Unit for GX3000 Series Printers,Other,Machines,Technology,32,11,369
33,Maris LaWare,20,US-2018-142573,Consumer,Phoenix,West,Arizona,United States,Standard Class,2018-07-18,2018-07-23,Riverleaf Stik-Withit Designer Note Cubes,Other,Paper,Office Supplies,5,2,16
33,Joseph Airdo,20,CA-2015-131947,Consumer,Springfield,West,Oregon,United States,Standard Class,2015-09-17,2015-09-22,Riverleaf Stik-Withit Designer Note Cubes,Other,Paper,Office Supplies,13,5,40
46,Bart Pistole,0,CA-2015-146990,Corporate,New York City,East,New York,United States,First Class,2015-11-07,2015-11-08,Riverleaf Stik-Withit Designer Note Cubes,Other,Paper,Office Supplies,14,3,30
46,Nick Crebassa,0,CA-2015-114321,Corporate,Hampton,South,Virginia,United States,Standard Class,2015-08-20,2015-08-25,Riverleaf Stik-Withit Designer Note Cubes,Other,Paper,Office Supplies,9,2,20
46,Edward Hooks,0,US-2017-119046,Corporate,Seattle,West,Washington,United States,Standard Class,2017-06-02,2017-06-06,Riverleaf Stik-Withit Designer Note Cubes,Other,Paper,Office Supplies,14,3,30
-30,Ross Baird,40,US-2018-110576,Home Office,Philadelphia,East,Pennsylvania,United States,Standard Class,2018-11-28,2018-12-02,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",Riverside,Tables,Furniture,-620,12,"2,065"
-30,David Bremer,40,CA-2016-101889,Corporate,Marion,East,Ohio,United States,Standard Class,2016-12-27,2016-12-31,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",Riverside,Tables,Furniture,-465,9,"1,549"
-11,Sam Zeldin,30,CA-2015-105165,Home Office,Houston,Central,Texas,United States,First Class,2015-09-07,2015-09-10,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",Riverside,Tables,Furniture,-23,1,201
22,Laurel Beltran,0,CA-2018-118199,Home Office,Seattle,West,Washington,United States,First Class,2018-05-09,2018-05-11,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",Riverside,Tables,Furniture,63,1,287
-30,Lindsay Shagiari,40,US-2016-138919,Home Office,New York City,East,New York,United States,Standard Class,2016-09-17,2016-09-21,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",Riverside,Tables,Furniture,-103,2,344
-33,Seth Vernon,30,CA-2015-134572,Consumer,Houston,Central,Texas,United States,Second Class,2015-04-20,2015-04-22,Riverside Furniture Stanwyck Manor Table Series,Riverside,Tables,Furniture,-132,2,402
-55,John Stevenson,40,CA-2015-121769,Consumer,Toledo,East,Ohio,United States,Standard Class,2015-04-08,2015-04-12,Riverside Furniture Stanwyck Manor Table Series,Riverside,Tables,Furniture,-95,1,172
-55,Maureen Gastineau,40,CA-2018-121300,Home Office,Mentor,East,Ohio,United States,Same Day,2018-09-29,2018-09-29,Riverside Furniture Stanwyck Manor Table Series,Riverside,Tables,Furniture,-189,2,344
-54,Tracy Blumstein,50,US-2016-150630,Consumer,Philadelphia,East,Pennsylvania,United States,Standard Class,2016-09-17,2016-09-21,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",Riverside,Bookcases,Furniture,"-1,665",7,"3,083"
-13,Anna Gayman,32,CA-2017-108987,Consumer,Houston,Central,Texas,United States,Second Class,2017-09-08,2017-09-10,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",Riverside,Bookcases,Furniture,-317,4,"2,396"
4,Peter Fuller,20,US-2016-126977,Consumer,New York City,East,New York,United States,Standard Class,2016-09-17,2016-09-23,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",Riverside,Bookcases,Furniture,159,6,"4,229"
23,Quincy Jones,0,CA-2016-117086,Corporate,Burlington,East,Vermont,United States,Standard Class,2016-11-08,2016-11-12,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",Riverside,Bookcases,Furniture,"1,013",5,"4,405"
9,Maureen Gastineau,15,US-2018-109316,Home Office,Los Angeles,West,California,United States,First Class,2018-06-08,2018-06-10,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",Riverside,Bookcases,Furniture,141,2,"1,498"
1,David Smith,0,CA-2016-163055,Corporate,Detroit,Central,Michigan,United States,Standard Class,2016-08-09,2016-08-16,Rogers Deluxe File Chest,Rogers,Storage,Office Supplies,0,1,22
1,Chris Cortes,0,CA-2017-131380,Consumer,Los Angeles,West,California,United States,Second Class,2017-03-28,2017-03-31,Rogers Deluxe File Chest,Rogers,Storage,Office Supplies,1,4,88
-24,Berenike Kampe,20,US-2015-140452,Consumer,Chicago,Central,Illinois,United States,Standard Class,2015-12-06,2015-12-10,Rogers Deluxe File Chest,Rogers,Storage,Office Supplies,-8,2,35
-24,Rob Lucas,20,CA-2017-144764,Consumer,Chicago,Central,Illinois,United States,Standard Class,2017-09-02,2017-09-08,Rogers Deluxe File Chest,Rogers,Storage,Office Supplies,-8,2,35
1,Joy Smith,0,CA-2017-163776,Consumer,Hattiesburg,South,Mississippi,United States,Standard Class,2017-07-19,2017-07-25,Rogers Deluxe File Chest,Rogers,Storage,Office Supplies,1,4,88
1,Rob Dowd,0,CA-2018-139437,Consumer,Los Angeles,West,California,United States,Standard Class,2018-07-03,2018-07-08,Rogers Deluxe File Chest,Rogers,Storage,Office Supplies,1,4,88
-24,Frank Olsen,20,US-2018-107979,Consumer,Glendale,West,Arizona,United States,Standard Class,2018-06-08,2018-06-13,Rogers Deluxe File Chest,Rogers,Storage,Office Supplies,-8,2,35
-24,Frank Merwin,20,CA-2018-121160,Home Office,Bryan,Central,Texas,United States,Same Day,2018-11-04,2018-11-04,Rogers Deluxe File Chest,Rogers,Storage,Office Supplies,-13,3,53
27,Christopher Martinez,0,CA-2016-145352,Consumer,Atlanta,South,Georgia,United States,Standard Class,2016-03-16,2016-03-22,Rogers Handheld Barrel Pencil Sharpener,Rogers,Art,Office Supplies,1,1,3
27,Eric Murdock,0,CA-2016-129042,Consumer,Baltimore,East,Maryland,United States,Standard Class,2016-12-12,2016-12-17,Rogers Handheld Barrel Pencil Sharpener,Rogers,Art,Office Supplies,2,3,8
27,Roger Demir,0,CA-2017-149762,Consumer,Morgan Hill,West,California,United States,Standard Class,2017-12-03,2017-12-07,Rogers Handheld Barrel Pencil Sharpener,Rogers,Art,Office Supplies,6,8,22
9,Erin Smith,20,CA-2018-157469,Corporate,Lakewood,East,Ohio,United States,Standard Class,2018-12-02,2018-12-07,Rogers Handheld Barrel Pencil Sharpener,Rogers,Art,Office Supplies,2,9,20
27,Vivek Grady,0,CA-2017-109911,Corporate,Virginia Beach,South,Virginia,United States,Standard Class,2017-05-12,2017-05-16,Rogers Handheld Barrel Pencil Sharpener,Rogers,Art,Office Supplies,3,4,11
9,Nona Balk,20,CA-2018-110310,Corporate,Tallahassee,South,Florida,United States,Standard Class,2018-10-27,2018-11-02,Rogers Handheld Barrel Pencil Sharpener,Rogers,Art,Office Supplies,1,3,7
27,Maria Etezadi,0,CA-2015-167199,Home Office,Henderson,South,Kentucky,United States,Standard Class,2015-01-06,2015-01-10,Rogers Handheld Barrel Pencil Sharpener,Rogers,Art,Office Supplies,1,2,5
1,Fred McMath,0,CA-2017-145842,Consumer,New York City,East,New York,United States,Second Class,2017-06-17,2017-06-20,"Rogers Jumbo File, Granite",Rogers,Storage,Office Supplies,0,3,41
1,Alejandro Grove,0,CA-2017-105732,Consumer,Omaha,Central,Nebraska,United States,Standard Class,2017-09-13,2017-09-18,"Rogers Jumbo File, Granite",Rogers,Storage,Office Supplies,0,3,41
-24,Speros Goranitis,20,CA-2015-169446,Consumer,Chicago,Central,Illinois,United States,Standard Class,2015-12-19,2015-12-25,"Rogers Jumbo File, Granite",Rogers,Storage,Office Supplies,-8,3,33
1,Jim Mitchum,0,CA-2017-112389,Corporate,Bridgeton,East,New Jersey,United States,Standard Class,2017-10-29,2017-11-02,"Rogers Jumbo File, Granite",Rogers,Storage,Office Supplies,0,3,41
1,Anthony Johnson,0,CA-2017-123946,Corporate,Springfield,South,Virginia,United States,Standard Class,2017-09-12,2017-09-17,"Rogers Jumbo File, Granite",Rogers,Storage,Office Supplies,1,5,68
1,Tiffany House,0,CA-2018-117261,Corporate,Los Angeles,West,California,United States,Standard Class,2018-09-04,2018-09-10,"Rogers Jumbo File, Granite",Rogers,Storage,Office Supplies,1,4,54
1,Robert Dilbeck,0,CA-2016-145415,Home Office,Seattle,West,Washington,United States,Second Class,2016-04-12,2016-04-17,"Rogers Jumbo File, Granite",Rogers,Storage,Office Supplies,0,3,41
4,William Brown,0,CA-2017-165330,Consumer,Anaheim,West,California,United States,Same Day,2017-12-11,2017-12-11,Rogers Profile Extra Capacity Storage Tub,Rogers,Storage,Office Supplies,2,3,50
4,Ben Wallace,0,CA-2017-116596,Consumer,New York City,East,New York,United States,Standard Class,2017-10-27,2017-10-31,Rogers Profile Extra Capacity Storage Tub,Rogers,Storage,Office Supplies,1,2,33
4,Mark Van Huff,0,CA-2016-132948,Consumer,Seattle,West,Washington,United States,Standard Class,2016-03-27,2016-04-03,Rogers Profile Extra Capacity Storage Tub,Rogers,Storage,Office Supplies,3,5,84
4,Brian Thompson,0,CA-2017-123358,Consumer,San Francisco,West,California,United States,Standard Class,2017-04-10,2017-04-17,Rogers Profile Extra Capacity Storage Tub,Rogers,Storage,Office Supplies,6,9,151
-20,Matt Collister,20,CA-2015-130673,Corporate,San Marcos,Central,Texas,United States,Second Class,2015-05-20,2015-05-22,Rogers Profile Extra Capacity Storage Tub,Rogers,Storage,Office Supplies,-13,5,67
4,Katharine Harms,0,CA-2015-138359,Corporate,Revere,East,Massachusetts,United States,Standard Class,2015-04-01,2015-04-06,Rogers Profile Extra Capacity Storage Tub,Rogers,Storage,Office Supplies,3,4,67
4,Laurel Beltran,0,CA-2018-118199,Home Office,Seattle,West,Washington,United States,First Class,2018-05-09,2018-05-11,Rogers Profile Extra Capacity Storage Tub,Rogers,Storage,Office Supplies,3,4,67
-8,Logan Currie,20,CA-2015-102869,Consumer,Philadelphia,East,Pennsylvania,United States,Second Class,2015-09-09,2015-09-14,Rosewill 107 Normal Keys USB Wired Standard Keyboard,Other,Accessories,Technology,-5,6,65
14,Anna Gayman,0,US-2018-104094,Consumer,Milwaukee,Central,Wisconsin,United States,Standard Class,2018-09-07,2018-09-11,Rosewill 107 Normal Keys USB Wired Standard Keyboard,Other,Accessories,Technology,2,1,13
14,Maria Etezadi,0,CA-2017-160717,Home Office,Santa Barbara,West,California,United States,Standard Class,2017-06-06,2017-06-11,Rosewill 107 Normal Keys USB Wired Standard Keyboard,Other,Accessories,Technology,4,2,27
-165,Steven Cartwright,80,US-2016-161991,Consumer,Houston,Central,Texas,United States,Second Class,2016-09-26,2016-09-28,Round Ring Binders,Other,Binders,Office Supplies,-3,5,2
34,Ionia McGrath,20,CA-2017-124527,Consumer,Roseville,West,California,United States,First Class,2017-11-16,2017-11-17,Round Ring Binders,Other,Binders,Office Supplies,3,5,8
34,Duane Noonan,20,CA-2017-151498,Consumer,Seattle,West,Washington,United States,First Class,2017-04-21,2017-04-24,Round Ring Binders,Other,Binders,Office Supplies,3,5,8
-77,Maurice Satty,70,CA-2017-134348,Consumer,Mesa,West,Arizona,United States,Standard Class,2017-11-12,2017-11-19,Round Ring Binders,Other,Binders,Office Supplies,-3,7,4
34,Anthony Johnson,20,CA-2017-123015,Corporate,New York City,East,New York,United States,Standard Class,2017-12-26,2017-12-30,Round Ring Binders,Other,Binders,Office Supplies,2,3,5
-77,Linda Southworth,70,CA-2017-114727,Corporate,Denver,West,Colorado,United States,Standard Class,2017-07-18,2017-07-24,Round Ring Binders,Other,Binders,Office Supplies,-1,3,2
34,Patrick O'Brill,20,US-2017-141544,Consumer,Philadelphia,East,Pennsylvania,United States,First Class,2017-08-30,2017-09-01,Round Specialty Laser Printer Labels,Other,Labels,Office Supplies,34,10,100
34,Delfina Latchford,20,CA-2015-115791,Consumer,Philadelphia,East,Pennsylvania,United States,Second Class,2015-01-16,2015-01-18,Round Specialty Laser Printer Labels,Other,Labels,Office Supplies,10,3,30
47,Dennis Kane,0,US-2017-139087,Consumer,Seattle,West,Washington,United States,Second Class,2017-07-17,2017-07-22,Round Specialty Laser Printer Labels,Other,Labels,Office Supplies,41,7,88
